root.spec.persistence.storage,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:141:56,"			t.Spec.Resources.Requests[corev1.ResourceStorage] = *capacity"
root.spec.persistence.storage,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:221:30,"					corev1.ResourceStorage: *instance.Spec.Persistence.Storage,"
root.spec.override.statefulSet.spec.template.metadata.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1057:58,"		base.Annotations = mergeMap(base.Annotations, override.Annotations)"
root.spec.override.statefulSet.spec.template.metadata.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1056:14,"	if override.Annotations != nil {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:182:46,"			if builder.Instance.DisableNonTLSListeners() {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:135:46,"			if builder.Instance.DisableNonTLSListeners() {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:105:45,"		if builder.Instance.DisableNonTLSListeners() {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:118:44,"	if builder.Instance.DisableNonTLSListeners() == false {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:145:46,"			if builder.Instance.DisableNonTLSListeners() {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:408:26,"	return cluster.Spec.TLS.DisableNonTLSListeners"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:337:44,"	if builder.Instance.DisableNonTLSListeners() {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:125:46,"			if builder.Instance.DisableNonTLSListeners() {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:864:44,"	if builder.Instance.DisableNonTLSListeners() {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_tls.go:21:43,"	if rabbitmqCluster.DisableNonTLSListeners() && !rabbitmqCluster.TLSEnabled() {"
root.spec.tls.disableNonTLSListeners,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:201:46,"			if builder.Instance.DisableNonTLSListeners() {"
root.spec.tolerations,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:558:57,"			Tolerations:                   builder.Instance.Spec.Tolerations,"
root.spec.rabbitmq.advancedConfig,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:239:66,"	updateProperty(configMap.Data, ""advanced.config"", rmqProperties.AdvancedConfig)"
root.spec.rabbitmq.advancedConfig,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:420:36,"	if builder.Instance.Spec.Rabbitmq.AdvancedConfig != """" || builder.Instance.Spec.Rabbitmq.EnvConfig != """" {"
root.spec.rabbitmq.advancedConfig,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:481:36,"	if builder.Instance.Spec.Rabbitmq.AdvancedConfig != """" {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:957:15,"			if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:416:14,"	if !builder.Instance.VaultDefaultUserSecretEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_rabbitmq_configurations.go:94:33,"	sts, err := r.statefulSet(ctx, rmq)"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1017:13,"	if builder.Instance.MutualTLSEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:628:41,"			defaultUserCredentialUpdater(builder.Instance))"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:488:13,"	if builder.Instance.SecretTLSEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:216:14,"		if builder.Instance.StreamNeeded() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:201:15,"			if builder.Instance.DisableNonTLSListeners() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:248:13,"	if builder.Instance.MutualTLSEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_finalizer.go:72:36,"		if err := r.removeFinalizer(ctx, rabbitmqCluster); err != nil {"
root,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_rabbitmq_configurations.go:82:38,"	serverConf, err := r.configMap(ctx, rmq, rmq.ChildResourceName(resource.ServerConfigMapName))"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:169:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:115:64,"	return p.Client.AppsV1().StatefulSets(rmq.Namespace).Get(ctx, rmq.ChildResourceName(""server""), metav1.GetOptions{})"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:170:61,"func (p PersistenceScaler) scaleUpPVCs(ctx context.Context, rmq rabbitmqv1beta1.RabbitmqCluster, pvcs []*corev1.PersistentVolumeClaim, desiredCapacity k8sresource.Quantity) error {"
root,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_finalizer.go:41:77,"func (r *RabbitmqClusterReconciler) prepareForDeletion(ctx context.Context, rabbitmqCluster *rabbitmqv1beta1.RabbitmqCluster) error {"
root,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_finalizer.go:44:38,"			uid, err := r.statefulSetUID(ctx, rabbitmqCluster)"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:188:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:207:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:905:13,"	if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:942:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:949:14,"		if builder.Instance.StreamNeeded() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:887:13,"	if builder.Instance.AdditionalPluginEnabled(""rabbitmq_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:172:14,"		if builder.Instance.StreamNeeded() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:118:13,"	if builder.Instance.DisableNonTLSListeners() == false {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1025:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:135:15,"			if builder.Instance.DisableNonTLSListeners() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:956:14,"		if builder.Instance.MutualTLSEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:118:66,"func (p PersistenceScaler) existingCapacity(ctx context.Context, rmq rabbitmqv1beta1.RabbitmqCluster) (k8sresource.Quantity, error) {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:83:80,"		pvc, err := p.Client.CoreV1().PersistentVolumeClaims(rmq.Namespace).Get(ctx, rmq.PVCName(int(i)), metav1.GetOptions{})"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:67:29,"	if err := p.deleteSts(ctx, rmq); err != nil {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:56:45,"	existingPVCs, err := p.getClusterPVCs(ctx, rmq)"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:198:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:125:15,"			if builder.Instance.DisableNonTLSListeners() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:337:13,"	if builder.Instance.DisableNonTLSListeners() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:249:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:183:13,"	if builder.Instance.TLSEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:145:15,"			if builder.Instance.DisableNonTLSListeners() {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:73:28,"	return p.scaleUpPVCs(ctx, rmq, pvcsToBeScaled, desiredCapacity)"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:935:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:457:7,func (cluster RabbitmqCluster) ChildResourceName(name string) string {
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:105:14,"		if builder.Instance.DisableNonTLSListeners() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1018:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_finalizer.go:55:46,"			if err := r.addRabbitmqDeletionLabel(ctx, rabbitmqCluster); err != nil {"
root,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_persistence.go:18:62,"	err := scaling.NewPersistenceScaler(r.Clientset).Scale(ctx, *rmq, desiredCapacity)"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:136:77,"	logger.Info(""deleting statefulSet (pods won't be deleted)"", ""statefulSet"", rmq.ChildResourceName(""server""))"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:893:13,"	if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:101:13,"	if builder.Instance.TLSEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:461:7,func (cluster RabbitmqCluster) PVCName(i int) string {
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:559:77,"			InitContainers:                []corev1.Container{setupContainer(builder.Instance)},"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:333:81,"		defaultPodAnnotations = appendVaultAnnotations(defaultPodAnnotations, builder.Instance)"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:144:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_rabbitmq_configurations.go:81:105,"func (r *RabbitmqClusterReconciler) restartStatefulSetIfNeeded(ctx context.Context, logger logr.Logger, rmq *rabbitmqv1beta1.RabbitmqCluster) (time.Duration, error) {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:899:13,"	if builder.Instance.AdditionalPluginEnabled(""rabbitmq_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:131:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:153:13,"	if builder.Instance.MutualTLSEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:919:13,"	if builder.Instance.TLSEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:162:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:516:14,"		if builder.Instance.MutualTLSEnabled() && !builder.Instance.SingleTLSSecret() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:469:14,"	if !builder.Instance.VaultDefaultUserSecretEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:76:64,"func (p PersistenceScaler) getClusterPVCs(ctx context.Context, rmq rabbitmqv1beta1.RabbitmqCluster) ([]*corev1.PersistentVolumeClaim, error) {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:209:13,"	if builder.Instance.MemoryLimited() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:121:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:134:59,"func (p PersistenceScaler) deleteSts(ctx context.Context, rmq rabbitmqv1beta1.RabbitmqCluster) error {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:53:44,"	pvc, err := persistentVolumeClaim(builder.Instance, builder.Scheme)"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:141:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_stream"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:159:71,"		_, getErr := p.Client.AppsV1().StatefulSets(rmq.Namespace).Get(ctx, rmq.ChildResourceName(""server""), metav1.GetOptions{})"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:258:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:624:13,"	if builder.Instance.VaultDefaultUserSecretEnabled() &&"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:417:60,"		appendDefaultUserSecretVolumeProjection(volumes, builder.Instance)"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:32:55,"func (p PersistenceScaler) Scale(ctx context.Context, rmq rabbitmqv1beta1.RabbitmqCluster, desiredCapacity k8sresource.Quantity) error {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:566:44,"					Env: append(envVarsK8sObjects(builder.Instance),"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1010:13,"	if builder.Instance.StreamNeeded() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:964:15,"			if builder.Instance.AdditionalPluginEnabled(""rabbitmq_web_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:119:28,"	sts, err := p.getSts(ctx, rmq)"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:127:38,"		if err := applyStsOverride(builder.Instance, builder.Scheme, sts, builder.Instance.Spec.Override.StatefulSet); err != nil {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/configmap.go:182:15,"			if builder.Instance.DisableNonTLSListeners() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/rabbitmq_resource_builder.go:43:13,"	if builder.Instance.VaultDefaultUserSecretEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/default_user_secret.go:73:40,"			""host"":              []byte(builder.Instance.ServiceSubDomain()),"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:516:54,"		if builder.Instance.MutualTLSEnabled() && !builder.Instance.SingleTLSSecret() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1003:13,"	if builder.Instance.AdditionalPluginEnabled(""rabbitmq_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:135:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:35:51,"	existingCapacity, err := p.existingCapacity(ctx, rmq)"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:864:13,"	if builder.Instance.DisableNonTLSListeners() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:153:14,"		if builder.Instance.AdditionalPluginEnabled(""rabbitmq_stomp"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:332:13,"	if builder.Instance.VaultEnabled() {"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:912:13,"	if builder.Instance.StreamNeeded() {"
root,/home/tyler/acto-ops/cluster-operator/controllers/rabbitmqcluster_controller.go:246:61,"	rabbitmqClusterInstance := &rabbitmqv1beta1.RabbitmqCluster{}"
root,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:996:13,"	if builder.Instance.AdditionalPluginEnabled(""rabbitmq_mqtt"") {"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:138:28,"	sts, err := p.getSts(ctx, rmq)"
root,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:114:56,"func (p PersistenceScaler) getSts(ctx context.Context, rmq rabbitmqv1beta1.RabbitmqCluster) (*appsv1.StatefulSet, error) {"
root.spec.override.service.metadata.labels,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1037:48,"		base.Labels = mergeMap(base.Labels, override.Labels)"
root.spec.override.service.metadata.labels,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1036:14,"	if override.Labels != nil {"
root.spec.secretBackend.vault.tls.pkiIssuerPath,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:146:18,"	return spec.TLS.PKIIssuerPath != """""
root.spec.secretBackend.vault.tls.pkiIssuerPath,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:819:25,"		pathCert := vault.TLS.PKIIssuerPath"
root.spec.override.statefulSet.spec.volumeClaimTemplates.INDEX.spec,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:178:59,"				pvcOverride[i].Spec = volumeClaimTemplatesOverride[i].Spec"
root.spec.override.statefulSet.spec.volumeClaimTemplates.INDEX.spec,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:178:20,"				pvcOverride[i].Spec = volumeClaimTemplatesOverride[i].Spec"
root.spec.rabbitmq.additionalPlugins,/home/tyler/acto-ops/cluster-operator/api/v1beta1/rabbitmqcluster_types.go:412:42,"	for _, p := range cluster.Spec.Rabbitmq.AdditionalPlugins {"
root.spec.rabbitmq.additionalPlugins,/home/tyler/acto-ops/cluster-operator/internal/resource/rabbitmq_plugins.go:57:92,"	configMap.Data[""enabled_plugins""] = desiredPluginsAsString(builder.Instance.Spec.Rabbitmq.AdditionalPlugins)"
root.spec.rabbitmq.additionalPlugins,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_cli.go:89:59,"	plugins := resource.NewRabbitmqPlugins(rmq.Spec.Rabbitmq.AdditionalPlugins)"
root.spec.rabbitmq.additionalPlugins,/home/tyler/acto-ops/cluster-operator/internal/resource/default_user_secret.go:161:55,"	for _, value := range builder.Instance.Spec.Rabbitmq.AdditionalPlugins {"
root.spec.persistence.storageClassName,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:225:48,"			StorageClassName: instance.Spec.Persistence.StorageClassName,"
root.spec.override.statefulSet.spec.template.spec,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:194:31,"	if stsOverride.Spec.Template.Spec != nil {"
root.spec.override.statefulSet.spec.template.spec,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:195:90,"		patchedPodSpec, err := patchPodSpec(&sts.Spec.Template.Spec, stsOverride.Spec.Template.Spec)"
root.spec.service.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:293:176,"		service.Annotations = metadata.ReconcileAnnotations(metadata.ReconcileAndFilterAnnotations(service.Annotations, builder.Instance.Annotations), builder.Instance.Spec.Service.Annotations)"
root.spec.service.annotations,/home/tyler/acto-ops/cluster-operator/internal/resource/service.go:292:35,"	if builder.Instance.Spec.Service.Annotations != nil {"
root.spec.affinity,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:557:57,"			Affinity:                      builder.Instance.Spec.Affinity,"
root.spec.replicas,/home/tyler/acto-ops/cluster-operator/internal/scaling/scaling.go:82:45,"	for i = 0; i < pointer.Int32Deref(rmq.Spec.Replicas, 1); i++ {"
root.spec.replicas,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:850:55,"	for i = 0; i < pointer.Int32PtrDerefOr(instance.Spec.Replicas, 1); i++ {"
root.spec.replicas,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_cli.go:122:3,"		*rmq.Spec.Replicas > 1"
root.spec.replicas,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_cli.go:90:25,"	for i := int32(0); i < *rmq.Spec.Replicas; i++ {"
root.spec.replicas,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:99:44,"	sts.Spec.Replicas = builder.Instance.Spec.Replicas"
root.spec.override.statefulSet.spec.template.spec.containers.INDEX,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1077:11,"			return container"
root.spec.override.statefulSet.spec.template.spec.containers.INDEX,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:1075:9,"	for _, container := range containers {"
root.spec.override.statefulSet.spec.template.spec.containers.INDEX,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:267:2,"	rmqContainer := containerRabbitmq(podSpecOverride.Containers)"
root.spec.imagePullSecrets,/home/tyler/acto-ops/cluster-operator/internal/resource/statefulset.go:553:57,"			ImagePullSecrets:              builder.Instance.Spec.ImagePullSecrets,"
root.spec.imagePullSecrets,/home/tyler/acto-ops/cluster-operator/controllers/reconcile_operator_defaults.go:29:26,"				rabbitmqCluster.Spec.ImagePullSecrets = append(rabbitmqCluster.Spec.ImagePullSecrets, corev1.LocalObjectReference{Name: reference})"
